,area,content,count,date,like,link,page,pk,title
835,南港區,,36,2015/09/09/,,http://www.appledaily.com.tw/appledaily/article/supplement/20150909/36766595/applesearch/品牌床墊寢具特賣1.5折起,4,apl00836,品牌 床墊寢具 特賣1.5折起
836,南港區,北市買房大不易，藝人彭佳慧從屏東到台北打拼，利用「省小錢花大錢」的思維，從存款只剩7元，到現在手上擁有3棟房子。彭佳慧說為了省錢，只要沒有飯局，她20年來的中餐都一定是榨菜肉絲麵。《Smart月刊》報導，彭佳慧利用小屋換大屋的原則，從新北市攻進北市蛋黃區。她17年前利用存下的100多萬當頭期款，在新北市中和的半山腰買下總價300多萬、19坪公寓，後來又換到市區的40坪中古屋。2007年，彭佳慧有了想婚的念頭，決定在台北市南港區重陽重劃區一帶買屋，以一坪25萬元買下65坪的預售屋。2013年，她看準時機賣掉南港重陽路的房子，獲利翻倍，靠著這筆金額，她買下台北市大安區30年的中古屋自住，接著又在內湖與南港經貿園區各買一間預售屋，打算之後視房市獲利了結。彭佳慧坦言，買屋時她也手頭很緊，若沒飯局，她中午都吃榨菜肉絲麵，省下的「小錢」，再「花大錢」在買屋上。她也提醒買預售屋最好常和工地主任打交道，趁機了解興建進度、細節，點交時更不能馬虎，若能找設計師到場幫忙點交最佳，像她會一一比對合約內容，確認建商提供的物品、品牌是否如合約所述，就連廁所五金是什麼牌子，她也要問清楚。（即時新聞中心／綜合報導）,37,2015/09/08/,,http://www.appledaily.com.tw/realtimenews/article/finance/20150908/687000/applesearch/20年午餐都吃這　她從存款7元到買3棟房,4,apl00837,20年午餐都吃這　她從存款7元到買3棟房
837,南港區,北市黃先生今向《蘋果》爆料指，位於北市研究院路2段旁中央研究院土地，長期被當地民眾霸占種菜，從蘇迪勒颱風後，每逢大雨後就積水，還不斷孳生蚊蠅，近日全台登革熱拉警報，他打電話給1999市民熱線，對方指環保單位會去投藥，卻未見政府單位去整頓或防治，這兩天不時下雨加上天氣炎熱，看見蚊蠅亂飛，質疑北市府處理太過消極，附近居民都很憂心。 對此，北市環保局回應，原空地低窪積水部分已用土填平，大致已改善，仍有積水容器等廢棄物，該局南港區隊會同中研院協助清除完畢，而中研院表示近期將收回土地再整平植草，在未收回前，區隊已責請中研院善盡管理維護，明天上午將會到現場進行噴藥消毒工作。中研院回應，8月18日北市環保、衛生局人員告知研究院路二段61巷9號旁三角形土地有積水情形，面積約5平方公尺，但因南港區前陣子都在下雨，院方先於8月25日將積水抽乾，28日填土完畢，並經環保、衛生局同意結案。（林媛玲、蔡永彬／台北報導）  《蘋果日報》表示，本則影片或照片是投訴人獨家提供《蘋果日報》，若其他媒體未取得授權逕行翻攝，也未註明出處，《蘋果》必訴諸法律，以保障權益。《蘋果日報》歡迎讀者加入監督社會，向《蘋果》獨家提供照片、影片，經採用可獲獎金，照片一千，影片兩千元，每周點閱數最高，更可獲獎金五萬元，請參考活動網址： http://www.appledaily.com.tw/complainevent,38,2015/09/07/,,http://www.appledaily.com.tw/realtimenews/article/life/20150907/686586/applesearch/民眾霸中研院地種菜　空地積水恐引發登革熱,4,apl00838,民眾霸中研院地種菜　空地積水恐引發登革熱
838,南港區,,39,2015/09/05/,,http://www.appledaily.com.tw/appledaily/article/property/20150905/36760776/applesearch/雙北新案開價降價排名,4,apl00839,雙北新案開價降價排名
839,南港區,由於午後對流雲系發展旺盛，中央氣象局剛剛再度發布大雨特報，將台北市納入大雨警戒區，等於有13個縣市列入大雨警戒區。氣象局提醒民眾，今天大台北地區、西半部山區及東北部山區有局部大雨發生機率。宜蘭縣員山鄉在過去1小時時雨量達51毫米，台北市南港區、桃園市復興區、南投縣國姓鄉、新北市新店區等地，時雨量也超過40毫米，宜蘭太平山今天累積雨量更達70毫米。中央氣象局今天下午已先對新北、桃園等12縣市發布大雨特報，今天北部山區、中南部山區及東北部山區有局部大雨發生的機率，請民眾注意瞬間大雨、雷擊及強陣風。這次大雨特報，為氣象局新版雨量分級定義實施後首度發布的大雨特報。氣象局提醒民眾，氣象局從今天起已經更改大雨或豪雨特報的定義，新制度的大雨特報，代表24小時累積80毫米或1小時累積40毫米，新版雨量分級定義，雨量標準全面上修，請民眾注意。氣象局大雨警戒區縣市包括：新北市、桃園市、苗栗縣、台中市、雲林縣、台南市、高雄市、宜蘭縣、新竹縣、南投縣、嘉義縣、屏東縣、台北市。（許敏溶／台北報導）發稿：14:30更新：17:14,40,2015/09/01/,,http://www.appledaily.com.tw/realtimenews/article/life/20150901/682361/applesearch/【更新】大雨特報　台北市也列入警戒區,4,apl00840,【更新】大雨特報　台北市也列入警戒區
840,南港區,台聯立院黨團指控國民黨產權1.2坪卻強占南港區公所77坪面積一事，國民黨文傳會主委林奕華今表示，南港區民眾服務社當初提供部分土地參與合建南港區行政大樓，之後也經司法判決取得永久使用權，完全是合法使用，沒有所謂的強佔情事。林奕華指出，南港區公所於1979年準備興建南港區行政大樓，因土地面積不夠，商請南港區民眾服務社參加合建，經協商後決議，為配合行政大樓興建，南港區民眾服務社將當時120坪的地上二層、地下一層之原辦公室拆除，另提供4平方公尺土地，待行政大樓竣工後，即分給南港區民眾服務社160坪面積。1982年行政大樓興建完成後，南港區民眾服務社僅分配到77.62坪及兩個停車位，與當初協商內容不符，因此南港區民眾服務社並未辦理建物所有權登記，並提起訴訟，惟最終敗訴，產權歸台北市政府。後因台北市政府追查市產，雙方再次訴訟，經2003年度台上字地1419號最高法院民事裁定判決，南港區民眾服務社擁有永久使用權。林奕華表示，南港區民眾服務社目前的用地經法院判決，完全是合法使用，沒有所謂的強佔情事，且此案數年前已有民進黨市議員提出質疑，當時台北市府也已說明，如今台聯冷飯熱炒，根本是選舉考量的無端指控。（張文馨／台北報導）,41,2015/08/27/,,http://www.appledaily.com.tw/realtimenews/article/politics/20150827/679255/applesearch/遭控強佔土地　國民黨：完全合法,5,apl00841,遭控強佔土地　國民黨：完全合法
841,南港區,台北居真的大不易，連買個車位都很昂貴！據信義房屋統計台北市去年1月至今的車位實價成交行情，12個行政區車位中，在大同區、北投區與內湖區等低價區域，車位平均就要價200萬元，而車位價格水準最高的「大安區」，一個平面車位更得花320萬元，已是大同區、北投區與內湖區車位價格的1.6倍。 多數行政區如中正區、中山區、松山區、信義區與南港區，平面車位平均260萬元，不過，信義區豪宅「皇翔御琚」社區有車位從500萬元到870萬元不等，幾乎是中南部一間房子的價格。 信義房屋不動產企研室專案經理曾敬德表示，當地的房價水準與車位的供需狀況，是決定車位價格的重要關鍵，像市中心大安區居住密度高，有許多的老舊公寓沒提供車位，而白天又有不少上班族有車位需求，推升車位平均要價320萬元，不僅是北市也是全國之冠。（于靜芳／台北報導）,42,2015/08/27/,,http://www.appledaily.com.tw/realtimenews/article/property/20150827/679072/applesearch/北市1車位抵買中南部1間房,5,apl00842,北市1車位抵買中南部1間房
842,南港區,蘋果日報頭條波多野結衣 悠遊卡找AV女行銷國內電子票證龍頭悠遊卡公司，昨遭爆找來日本ＡＶ女優波多野結衣行銷悠遊名人卡，九月一日發行一套兩張公益悠遊卡，波多野結衣分別以白衣露事業線及黑衣露背裝扮呈現天使與惡魔版本，引來各界質疑有違善良風俗。天使款卡片更遭網友踢爆是採用波多野的ＡＶ光碟封面照，悠遊卡公司昨晚緊急發聲明指將重製天使款卡片再推出。蘋果日報重點新聞包括:台南 5嬰染登革熱台南市登革熱病例數持續攀升，截至昨晚確診病例已達二千一百六十一例，包括四人死亡、二十二例重症，還有五例是一歲以下的嬰兒，群聚感染加重。防疫專家批評南市府防疫動作太慢，才導致疫情大爆發。防疫專家憂心，台南今年流行的是登革熱第二型，但高雄去年與今年都流行第一型，如果兩地民眾交互感染，可能併發登革出血熱，死亡率最高可達五成。噁 過期麵竄活蟲 竟賣餐廳高雄東海食品行涉向國內進口食品大盤見豐貿易，長年購買即期或過期品，將日期改標後賣給船務公司、南部餐廳。高雄檢警、衛生官員搜索，發現東海「整間店都是過期貨」，隨手拿起一罐鵝肝醬泥竟過期八年，而見豐高雄廠更有全聯退貨的整批義大利麵，活蟲在裡頭噁心蠕動。東海王家父子及見豐經理黃秋 ，昨訊後收押。美驚悚實況採訪 2記者遭槍斃美國昨驚傳記者採訪時慘遭槍殺！哥倫比亞廣播公司（CBS）地方電視台WDBJ-TV兩名記者昨天清晨在一家購物中心做實況訪問時，突然遭一名持槍男子攻擊，現場槍聲連連，女記者和攝影記者遇害，受訪者受傷。連線主播看到直播變兇殺現場，嚇得目瞪口呆。州長稱，兇嫌是電視台前員工，甚至冷血自拍行兇過程。警方追緝時，兇嫌自轟，生死不明。陳妍希小龍女撇當楊過小三 北京過夜偷愛5個月32歲陳妍希昨認愛小4歲的強國男星陳曉，2人因在《神雕俠侶》分飾「小龍女」和「楊過」爆假戲真做，北京過夜情曝光。其實早在2013年該劇開拍前，正是陳曉跟製作人于正強力推薦陳妍希，隔年他更在微博直言「我是一見姑姑誤終身」，據悉2人戀情萌芽在3月，至今已交往5個多月。因陳曉過去緋聞女是另一強國女星趙麗穎，以致「陳陳戀」一浮出檯面，陳妍希就中招被指「小三」，對此她經紀公司鄭重表示「交往時就都是單身」。自由時報頭條美2記者現場直播遭槍殺美國哥倫比亞廣播公司（ＣＢＳ）在維吉尼亞州南部洛亞諾克的聯播電視台WDBJ-TV兩名記者，二十六日一早在維州當地進行現場連線採訪時，當眾遭該台一名心懷不滿的前記者近距離射殺身亡，受訪者也中彈受傷，整個駭人過程透過現場連線公諸於世。自由時報重點新聞包括:本報大選民調 蔡45.17％宋15.99％洪12.73％二○一六總統大選逐漸加溫，根據本報最新民調，民進黨總統參選人蔡英文支持度以四十五．一七％大幅領先，親民黨總統參選人宋楚瑜以十五．九九％居次，國民黨總統參選人洪秀柱仍持續殿後，支持度僅十二．七三％；而蔡的支持度也比宋、洪兩人加總，高出十六．四五個百分點。募兵跳票 不只明年…後年恐也要徵兵國防部前晚宣布，一○五年還要再徵義務役士兵，引發募兵制跳票的質疑，國防部昨更說，不只是一○五年要徵義務役士兵，一○六年還是有可能要徵集義務役士兵，只不過一○六年徵集的義務役士兵，人數不會太多。台聯指控 國民黨產權1.2坪 強占南港公所77坪立法院台聯黨團前天揭露國民黨花東黨部霸占國土，昨再度公布資料，指新北市石門區黨部、貢寮區黨部占用公有土地超過卅年，南港區黨部則以一．二坪土地產權，強行使用七十七坪面積，且月租僅一．三萬元，遠低於市場價格。黨團總召賴振昌痛批，國民黨竊盜公有財產，強占區公所辦公大樓，「劃地自肥」、「明搶暗偷」，行為猶如強盜。不捨！消防員拄枴杖執勤消防員拄著枴杖出勤，畫面超辛酸，讓人看了不忍！聯合報頭條連戰近赴北京 第三次連習會將登場國民黨前主席連戰近日內率團啟程飛赴北京，與中共總書記習近平舉行「連習會」。連戰並將與各國元首共同參加中共紀念抗戰七十周年系列活動，連戰核心幕僚張榮恭指出，連戰此行目的有二：一是心繫紀念抗戰，另一是心繫兩岸關係，意義是追求台灣和平安定的環境。聯合報重點新聞包括:排雲山莊擬花2億拉線供電 掀爭議海拔三四○二公尺的排雲山莊是攀登玉山必經之處，由於供電不足，每晚八點準時熄燈。玉山國家公園管理處為因應這兩年山友增加，提升住宿舒適度，首度提出排雲山莊改善供電計畫，擬耗資兩億元從塔塔加拉線八點五公里供電，成為全台最高供電點，提升照明、供餐、通訊及救援需求。「滯留急診」自費？ 健保署有此一議不少民眾把急診當作快速門診，甚至小毛病也要求住院，健保署修改醫療辦法，未來經醫師評估沒必要急診卻滯留者，民眾必須自行負擔醫療費用。健保署希望紓解急診壅塞窘境，但醫界質疑，急診患者病況變化多，留院標準難訂，全由醫師扛責，未來急診醫病糾紛只怕更多。施振榮：若惡意購併宏碁 只能買到空殼全球股災，台灣不少科技股「便宜又超值」，市場購併風聲不斷。宏碁電腦榮譽董事長施振榮昨天表示，若有人對宏碁發起惡意購併，他很歡迎，但對方只能買到空殼；外界都怕「禿鷹」吃掉公司，但他認為禿鷹是「益鳥」，可讓有能力的人將組織改造得更「王道」。談抗戰 談兩岸 連戰「不談選情」國民黨前主席連戰與中共總書記習近平將在北京舉行「連習會」，時間擬於九月一日。外界關切習近平發表對台言論是否觸及台灣選舉，連戰核心幕僚張榮恭昨表示，連戰的談話重點有二，一是紀念抗戰的意義，二對兩岸關係的期許，不會談到選情。中國時報頭條馬開第3張支票 106年實施募兵制軍方透露，馬英九昨天驚覺募兵制二度跳票的殺傷力，已要求國防部加快推動「勇固案」，全力在106年實施募兵制。軍方高層則強調，續徵役男只限105年這一梯次，未來不會再續徵。中國時報重點新聞包括:美日合組救市聯盟日本首相安倍晉三26日與聯合執政的公明黨黨魁山口那津男會談時，針對中國股災震撼全球之事表示，「日本經濟的基礎條件很穩固，應持續關注經濟的動向。」他當天與美國總統歐巴馬在電話會談時則表示，「美日將緊密合作因應全球性經濟問題」。貨幣戰興起 蔡提預防性貶值經濟發展愁雲慘霧。民進黨2016總統參選人蔡英文昨對此發表談話，她表示，面對全球貨幣戰爭興起，如果外國以大幅貶值傷害國內的重要產業，「新台幣防禦性貶值勢所難免」；她另指，明年1月若政黨輪替，將邀請朝野政黨及各界人士充分溝通，務期做到無縫接軌，以全民意志為台灣經濟打開出路。龜速查6年 種村碧君起訴扁家四大案中的國務機要費貪汙案，台北地院除認定扁珍涉及貪汙，並以扁子陳致中、女兒陳幸妤、女婿趙建銘及珍的友人種村碧君(見右圖，本報資料照片)等4人，有提供日常開銷發票協助扁珍詐領之嫌，向北檢告發。時隔6年，北檢終於在昨天起訴種村碧君，另3名被告則另案偵辦，被質疑辦案效率龜速。國安基金進場 外資倒貨91億美國周二殺尾盤大跌逾200點，台股昨開盤一度重挫逾百點，國安基金進場護盤下，指數震盪幅度逾200點，如洗三溫暖，終場上漲39.95點，以7715.59點作收，5日線得而復失。值得注意的是，外資趁國安基金進場倒貨，單日賣超達91.57億元，創近半月新高，業內人士透露，頗有將台股當提款機的意味。,43,2015/08/27/,,http://www.appledaily.com.tw/realtimenews/article/politics/20150827/678674/applesearch/八月二十七日各報頭條搶先報,5,apl00843,八月二十七日各報頭條搶先報
843,南港區,台北市一名20歲張姓男子，昨晚疑似因吸毒駕車，開車行經木柵路遇到酒駕臨檢，男子心虛違規迴轉，眼尖警員立刻追上去，一路從木柵追到南港。警方途中朝該車輪胎連開8槍，射破後車輪，車主仍逃之夭夭。警方隨後在內湖找到車輛，循線通知車主，張男自知法網難逃，昨晚9時許自行向文山一分局到案說明，訊後依公共危險及妨害公務罪嫌函送法辦。 警方表示，家住文山區的張男，昨晚7時許，駕駛黑色自小客經北市木柵路，因看到警方酒駕路檢崗哨，心虛違規迴轉後朝南港方向逃逸。警方見張男規避，立即呼叫支援追捕。追到南港區舊莊街將張男攔下，張男還試圖倒車衝撞警車，警員見狀立即掏槍，朝張男座車後輪連開8槍，仍被狡猾逃脫。 警方循車籍資料追人，張男自知難逃法網，晚間9點多自行到案，承認有使用K他命，警方已驗尿採證，併案偵辦；躲避臨檢及衝撞警員，則分別以公共危險及妨害公務罪嫌函送法辦。（突發中心吳國仲／台北報導）,44,2015/08/27/,,http://www.appledaily.com.tw/realtimenews/article/local/20150827/678669/applesearch/毒男駕車逃臨檢　警開8槍逮回,5,apl00844,毒男駕車逃臨檢　警開8槍逮回
844,南港區,,45,2015/08/27/,,http://www.appledaily.com.tw/appledaily/article/headline/20150827/36744205/applesearch/拒檢衝撞警連開8槍逮車主,5,apl00845,拒檢衝撞 警連開8槍逮車主
845,南港區,一輛黑色自小客車今晚近8許行經台北市木柵路5段時，因拒絕文山一分局攔查路檢，並加速逃逸，警方沿途追至南港區研究院路與南深路路口時，小客車見難以脫逃竟衝向警員，警員立即朝輪胎開了8槍還擊，才將開車的張姓男子制伏，帶回分局偵辦。讀者李先生現場目擊，並拍下照片獨家提供給《蘋果》。（突發中心／台北報導）《蘋果日報》表示，本則影片或照片是投訴人獨家提供《蘋果日報》，若其他媒體未取得授權逕行翻攝，也未註明出處，《蘋果》必訴諸法律，以保障權益。8月1日起獨家提供《蘋果》照片或影片，每周點閱數最高，就送5萬元！讀者向《蘋果》爆料，經採用照片一千，影片二千元，《蘋果》再募集100位「爆料公民」，每月獨家提供《蘋果》二則以上爆料照片或影片，經採用，當月就發二萬元獎金，每則仍另享有基本的爆料獎金，及每周點閱數參賽資格。.請參考活動網址：http://www.appledaily.com.tw/complainevent有料就爆，請撥免費專線：0809-012-555，寄電子郵件至news@appledaily.com.tw，或是《蘋果日報》官網「投訴爆料頁面」，《蘋果日報》APP「投訴爆料專區」，人人都是記者、爆料一舉數得！,46,2015/08/26/,,http://www.appledaily.com.tw/realtimenews/article/local/20150826/678593/applesearch/小客車衝臨檢站　警開8槍制伏,5,apl00846,小客車衝臨檢站　警開8槍制伏
846,南港區,今天下午2時，中度颱風天鵝的中心位置在台北東南東方240公里的海面上，以每小時19轉27公里速度向北北東行進。中央氣象局表示，天鵝的7級風暴風半徑為150公里，會逐漸加速、遠離我們，最快今天晚上解除颱風警報。氣象局發布豪雨特報指出，今天北部、基隆、宜蘭和花蓮地區和中部山區可能有局部大雨或豪雨（24小時內50或130毫米）。 氣象局簡任技正伍婉華指出，天鵝的暴風圈已經進入台灣北部海面，海上警報區域包括台灣東半部及北部海面；台灣北部海面已經有3公尺浪高，沿海吹起9級強陣風。 至於雨量，伍婉華說今天台東、花蓮的雨勢逐漸緩和，主要降雨地區在北台灣和中部山區，明天天鵝遠離，但外圍環流持續影響，還是會下雨。根據氣象局統計，今天目前為止，以宜蘭縣大同鄉的2個太平山測站分別測得92、91毫米最多，宜蘭大同、南澳鄉、蘇澳鎮、台北市南港區、花蓮縣秀林鄉、新北市平溪、瑞芳、石碇區的雨量都已達「大雨」等級。（蔡永彬／台北報導）,47,2015/08/23/,,http://www.appledaily.com.tw/realtimenews/article/life/20150823/676080/applesearch/天鵝飛到北部海面　不要去海邊,5,apl00847,天鵝飛到北部海面　不要去海邊
847,南港區,今天早上11時，中度颱風天鵝的中心位置在台北東南方260公里的海面上，以每小時19轉23公里速度向北北東行進。中央氣象局表示，天鵝的暴風圈暴風半徑又略為縮小為150公里，會逐漸加速、遠離我們，最快今天晚上解除颱風警報。氣象局發布豪雨特報指出，今天苗栗以北山區可能有局部豪雨或大豪雨（24小時內130或200毫米），大豪雨範圍包括新北市、桃園市、新竹縣、苗栗縣。 氣象局簡任技正伍婉華指出，天鵝的暴風圈逐漸進入台灣北部海面，海上警報區域包括巴士海峽、台灣東半部及北部海面；台灣東南部海域已捲起12公尺浪高、蘭嶼吹14級陣風，北部海面也已有3公尺浪高，沿海吹起7至8級強陣風。 至於雨量，伍婉華說今天台東的降雨狀況已經緩和，但可能吹焚風，當地民眾要注意高溫，下午花蓮的雨也會停下來；今天主要降雨地區在西北部、東北部地區和中部山區，天鵝外圍雲系會讓雨下到明天清晨。根據氣象局統計，今天目前為止，以宜蘭縣大同鄉的太平山站76.5毫米最多，古魯站76毫米居次，宜蘭大同、南澳鄉、台北市南港區、花蓮縣秀林鄉、新北市平溪、瑞芳區都已達「大雨」（24小時內50毫米）等級。（蔡永彬／台北報導）,48,2015/08/23/,,http://www.appledaily.com.tw/realtimenews/article/life/20150823/675983/applesearch/天鵝移動　新北桃園新竹苗栗防雨,5,apl00848,天鵝移動　新北桃園新竹苗栗防雨
848,南港區,,49,2015/08/21/,,http://www.appledaily.com.tw/appledaily/article/property/20150821/36734188/applesearch/玉成國小地下停車場周邊公寓每坪48萬元起,5,apl00849,玉成國小地下停車場 周邊公寓 每坪48萬元起
849,南港區,今年由自住買盤撐場，因此，觀察「人口」增加最能代表此區住宅需求增加，通常房價也有支撐力道。 不過，據雙北民政局去年7月至今年7月的人口統計，北市增加人口前三名為文山區2260人、內湖區2103人、南港區1391人，但對比近1年實價資料，內湖區、南港區今年6月成交均價則分別較去年同期微漲1.3%、2.2%，但人口增加最多的文山區，房價未跟著人潮上漲，反而價跌1.9%，從每坪46.2萬元跌到45.3萬元。 優美地產企研室召集人葉立敏分析，內湖區、南港區因有科技園區，近年仍有投資客炒作房價；生活機能完善、多學校的文山區則多是自住客遷入，房價相對市中心低價且穩定，價格出現微跌，應是面臨房市盤整期的正常下修，但文湖線多坐幾站就能買到大安區的半價行情，房價微跌反而更吸引自住客。 而新北市則以淡水區3385人、林口區3247人與新莊區1925人最多，再與房價比對，3區價漲3%~7%間，以林口區漲7.3%最多，其次為淡水4.1%、新莊3.5%。 葉立敏指出，林口、淡水以往是房價變化的指標風向球，但近1年房市盤整，淡水與林口房價不僅未如預期下跌，漲幅還較蛋黃區顯著。主要是淡水有輕軌捷運，林口、新莊有機場捷運通車，重劃區推案量大、屋齡新，仍吸引人口持續流入。（于靜芳／台北報導）「建案搶先看」每周五中午12點半，360環景直擊～更多房地產新聞，請參考蘋果地產王粉絲團,50,2015/08/20/,,http://www.appledaily.com.tw/realtimenews/article/property/20150820/674347/applesearch/北市文山人口增最多　卻撐不住房價,5,apl00850,北市文山人口增最多　卻撐不住房價
850,南港區,蘇迪勒剛走緊接著又有天鵝來襲，民眾黃先生向《蘋果》爆料指出，位於南港區研究院路與大坑街口的防洪陸路閘門，其下水道出現淤泥堆積的情況，但這幾天都沒看到市府單位巡查清淤，前次蘇迪勒過後淤泥已佔據排洪道一半寬度以上，眼看又有颱風襲台，讓他覺得提心吊膽。 水利處河工科科長張坤城表示，該處位於水道轉彎位置，依河道屬性本來就是容易淤積的地方，蘇迪勒結束後水利處有到現場評估，認為這樣的量對整體防洪影響不大，因此才未做清理。 張坤城強調，水利處每年都對每條河道做檢測並進行演算，有問題就會進行清淤，但颱風過後確實淤積量會增加，這部分進行會再做檢測，若有影響防洪就會進行清淤。(陳思豪／台北報導)《蘋果日報》表示，本則影片或照片是投訴人獨家提供《蘋果日報》，若其他媒體未取得授權逕行翻攝，也未註明出處，《蘋果》必訴諸法律，以保障權益。《蘋果日報》歡迎讀者加入監督社會，向《蘋果》獨家提供照片、影片，經採用可獲獎金，照片一千，影片兩千元，每周點閱數最高，更可獲獎金五萬元，請參考活動網址： http://www.appledaily.com.tw/complainevent,51,2015/08/20/,,http://www.appledaily.com.tw/realtimenews/article/life/20150820/674116/applesearch/河道未清颱風將至　民眾提心吊膽,6,apl00851,河道未清颱風將至　民眾提心吊膽
851,南港區,根據住展雜誌統計雙北建案的平均開價，以去年2014年整年度相比今年2015年上半年度，經由蘋果整理下修幅度雙北各以這5個區域降最多，台北市由低往高分別為松山區1.1%、大同區1.7%、南港區3.2%、中正區4%、北市下修幅度最高為士林區有6.4%，而新北市則為五股區2%、新店區2.1%、土城區2.9%、泰山區3.1%，新北下修幅度最高是板橋區同樣為6.4%。若平時有空，不妨到這幾個區域看房撿便宜吧！(黃敬涵／台北報導)「建案搶先看」每周五中午12:30，蘋果Live相揪來看麥～更多房市動態請看蘋果地產王粉絲團,52,2015/08/19/,,http://www.appledaily.com.tw/realtimenews/article/property/20150819/673280/applesearch/雙北建案開價下修　哪個區降最多？,6,apl00852,雙北建案開價下修　哪個區降最多？
852,南港區,"作者：孫榮富（國會辦公室研究員）到了上海雙城論壇的柯文哲幽了自己一默說：一年前又有誰會想到我會擔任臺北市長？臺北市民也應該要說：誰能料到市府會因為颱風，讓首都成為重災區？讓臺北市民喝了七天的黃泥水？還記得去年臺北市長選舉時，「政治素人」柯文哲就提出要以全民參與的模式推動臺北市政，規劃一百億元預算讓全體臺北市民參與市政提案，又說：這種參與式預算的構想，「至少書上都有」，雖然還處於「實驗階段」，但全球有1,500個城市都在進行，臺北市不會是第一個實施參與式預算的城市，就算失敗也就失敗了，那又怎麼樣？經過柯市府半年左右的「執政實驗」後，不該是「政治素人」的柯文哲還是與選舉時一樣。其一言一行有時也與一般社會大眾的見解與看法，沒有多大的區別，多的是：看似有趣卻模稜兩可、似是而非、詭辯式的「政治語言」；難道，臺北市民的生活福祉，在白色力量的柯文哲眼中：真的只不過是一場實驗？難道，臺北市民與醫學實驗室裡的白老鼠，沒有什麼兩樣？柯文哲實在要有所自覺：臺北市長不僅是一個位子，更是一份責任，向全體市民負責是「責任政治」最基本的一項要求，不是一句：「改變成真」這種給臺北市民吸食「政治鴉片」的虛幻語言或政治口號！見微知著，在推動臺北市整體市政方面，柯文哲市長其實並沒有具體做法，有的只是抽象而且不具體、空泛、天馬行空的想像。柯P新政表面上是一種開放參與，實際上根本是一場「開放災難」！即將又有颱風來襲，中央氣象局已經將新北市、臺北市、基隆市、宜蘭縣等多個縣市升到豪雨特報。經濟部水利署也對臺北市信義區、南港區、大安區、文山區發布一級淹水警戒。「不務市政」、「愛搞政治」的臺北市長柯文哲還在上海雙城論壇練肖話，臺北市民只能自求多福，災難才正要開始！臺北市民準備好了嗎？《即時論壇》徵稿你對新聞是否不吐不快，《蘋果日報即時新聞》新闢《即時論壇》，歡迎讀者投稿，對新聞時事表達意見。來稿請寄onlineopinions@appledaily.com.tw，文長以500字為度，一經錄用，將發布在蘋果日報即時新聞區，唯不付稿酬。請勿一稿兩投，本報有刪改權，當天未見報，請另行處理，不另退件或通知。",53,2015/08/19/,,http://www.appledaily.com.tw/realtimenews/article/forum/20150819/673146/applesearch/臺北市民的災難才正要開始,6,apl00853,臺北市民的災難才正要開始
853,南港區,颱風還沒到，台東山區下起陣雨就引起落石造成傷害，施工中的南橫台20線195公里處施工路段掉下一顆像籃球般的落石，正在環島中的台北張姓民眾不偏不倚砸到大腿，人、車因此摔倒。 抵現場的警方初步發現，36歲住在北市南港區的張男，在今天下午約6時左右，獨自騎騎車行經事發地點準備上山時，疑似一顆籃球大的落石，從高處墜下砸中男子左大腿，造成大腿腫脹變形，張男隨後也重傷倒地，經路過民眾報案後，男子目前正送醫急救中，應無生命危險。 警消表示，男子在無預警下就被大石砸中大腿，由於今天南橫僅是陣雨，「間歇下了2個小時，現在雨都停了」，應是當地土石鬆動且本為落石頻繁，所幸並非砸中重要器官，民眾在山區特別是落石區應多加注意，雨後更應避免行經危險路段。（突發中心劉人瑋／台東報導）,54,2015/08/18/,,http://www.appledaily.com.tw/realtimenews/article/local/20150818/672756/applesearch/間歇下雨2小時　環島男遭大石砸傷,6,apl00854,間歇下雨2小時　環島男遭大石砸傷
854,南港區,,55,2015/08/17/,,http://www.appledaily.com.tw/appledaily/article/property/20150817/36724017/applesearch/高鐵商圈新勢力,6,apl00855,高鐵商圈新勢力
855,南港區,（更新：新增台電最新統計）蘇迪勒颱風創全台史上最嚴重的颱風停電災情，台電統計截至今天下午4時止，累積停電約449.7萬餘戶，還有1600戶尚未復電，主要位於新北市約1300戶、台北市約200戶、桃園市約100戶。台電表示，目前未能復電的1600戶中，台電承諾台北市士林區、南港區、桃園市復興鄉約200戶屬偏遠地區停電戶，經以人工搶修，預計今晚8時前可復電。扣除上述200戶，台電表示，其餘因道路中斷約1300戶，以及路樹倒塌壓損電線約120戶，台電將配合道路主管機關與地方政府搶通清理的進度，調度各區處人力相互支援及時搶修，目前評估3天全數復電。台電統計道路中斷地區1300多戶，位於新北市烏來區的信賢村、福山村及孝義村等共約600戶，新店區廣興里約180戶，三峽區則約有500戶，因重型機具及大型材料物件無法進入，台電已派員先以人工徒步方式巡視及人工搶修，道路搶通後，預估3天內搶修完成。目前路樹倒塌壓損電線影響搶修部分約120戶，零星分布於台北市陽明山地區，路樹移除後，當日可完成搶修。（許麗珍／台北報導）出版：12:38更新：19:09,56,2015/08/13/,,http://www.appledaily.com.tw/realtimenews/article/life/20150813/669108/applesearch/【更新】430多萬停電戶仍有1600戶待修,6,apl00856,【更新】430多萬停電戶 仍有1600戶待修
