id,area,content,count,date,link,page,time,title
1263,北投區,新北市議員林國春表示，雙北試辦「電子圍籬」，受限經費進度緩慢，孩子安全的預算不能省，中央應在全國學校廣設電子圍籬。林國春表示，今年5月台北市北投區的國小發生女童遭割喉事件，讓校園安全受到高度關注，許多家長不免憂心，小孩送到學校讀書，到底安不安全，長年關注社區安全與教育議題的林國春也接獲許多家長的關切。他表示，既要讓學校不因圍籬而失去對社區開放、與鄰里互動的時代趨勢，又不能坐視孩子，暴露在歹徒隨時可以侵入校園的環境風險，新北市以及台北市都開始在少數學校試辦「電子圍籬」，只是受限於經費，進度十分緩慢。林國春表示，「孩子安全的預算不能省！推動全國小學廣設紅外線電子圍牆」，應由教育部編列預算補助各縣市設置並與附近派出所連線，若有感應異常入侵會鎖定畫面並響起警鳴器，校方即可啟動校安緊急應變SOP，提醒學生回到教室、閉鎖門窗、拉上窗簾。他強調，電子圍籬的紅外線是肉眼看不到，也不會通電，不用擔心會有學生誤觸的問題。,64,2015-09-06,http://udn.com/news/story/3/1169857,5,16:50:13,林國春：全國小學應設電子圍籬
1264,北投區,陽明山貴子坑鄉村俱樂部負責人陳仲明，涉嫌在國有山坡地上違法興建七百五十坪湯屋、游泳池和景觀餐廳，台北市建管處查報隊前小隊長林韋鳴等人接獲檢舉，採「查小放大、拆小放大」等方式處理，圖利業者三億元；檢方昨天依違反水土保持法起訴陳，依貪汙之圖利罪嫌起訴林等三名公務員。士林地檢署偵查期間，在貴子坑俱樂部搜得一本帳冊，其中有筆二○○六年的帳記載「給台北建管處五十萬元」；檢方對林韋鳴測謊呈現不實反應，但因無積極證據證明收賄，業者也稱「會計記帳，我不知情，也不曾行賄公務員。」檢方因此只依圖利罪嫌究辦。檢方指出，三名公務員平常連位於北投區巷弄內的兩坪微型建築都拆除，民眾檢舉陳仲明十二次，三人卻放任陳仲明大興土木，圖利陳仲明利用違建取得三億元不法營業利益，而免於被拆除的違建價值也達六千多萬。法界人士直言「公務員濫用特權讓陳仲明過關，這是典型的權貴犯罪手法。」檢方調查，陳仲明二○○三年買下位於陽明山上大屯路上土地經營貴子坑鄉村俱樂部，二○○五年陳探勘到溫泉水源地後，認為可擴大經營，將原有違建貨櫃屋拆除，重建兩層樓湯屋，並設置兒童遊樂區，種植花草樹木。二○○七年，陳仲明將舊有游泳池違建拆除改建，並在一旁興建綠房餐廳，二○○九年間再重建兩層樓景觀餐廳；四年來，新蓋的建物都位於國有地，陳皆未經相關單位許可便逕自開挖、興建和墾殖等開發，違反水土保持法。林韋鳴二○○五年到二○○八年擔任台北市政府建管處拆除隊小隊長，多次接獲民眾檢舉而前往俱樂部場勘，發現湯屋、游泳池和綠房餐廳等地以鋼筋水泥正在重建，並非單純修繕，不但未予停工和拆除，還僅舉報游泳池上方的棚架違建，其餘僅拍照未查報。二○○九年七月間，建管處查報員盧國同接獲民眾檢舉前往勘查，但盧僅查報景觀餐廳二樓頂為違建。建管處拆除區隊小隊長洪高煌後來承辦查報案，連續發函十四次「限期自行拆除」公文給陳仲明，但陳仲明仍未拆除，洪放任陳違法經營。二○一二年民眾檢舉不斷，洪才偽造陳已自行拆除景觀餐廳的不實公文，附上無法辨識拆除前後的模糊照片結案。三名公務員辯稱，未查出違建是行政疏失．並無圖利意圖，但檢方調查認為貴子坑俱樂部違建明顯，未報拆就是圖利。,65,2015-09-05,http://udn.com/news/story/7318/1167732,5,02:21:08,貴子坑俱樂部愈拆愈大 北市府3官員涉弊
1265,北投區,警方指出，市售的「法鬥」多是公犬，母犬炙手可熱，近來多銷中國大陸，價格在15至20萬之譜；大陸人擔心「不純」，多偏愛定型的成犬，和台灣人愛買幼犬「從小開始養」習慣不同。,66,2015-09-02,http://udn.com/news/story/2/1161792,5,14:52:04,把狗當搖錢樹 夫妻檔佯稱購買再行搶
1266,北投區,78歲張姓婦人在家接到恐嚇詐騙電話，對方謊稱「妳的孫子在我手上」，要求付新台幣60萬元贖人，警方接到通報後，苦勸張婦並派員護送返家，就在張婦住家外逮捕2名年輕車手。台北市警察局北投分局今天說，住北投區的78歲張婦接到歹徒恐嚇電話，要求她付款贖人，張婦心驚之餘，赴郵局領錢，行員發現她神色緊張，上前關心並報警。員警到場後，研判是「假綁架」詐騙手法，苦勸張婦不要領錢，並護送她返家，警方隨即也到張婦住家附近巡邏，發現2名少年行徑詭異，並不停打電話，上前詢問，2人坦承是詐騙車手。15歲盧姓少年和16歲徐姓少年遭逮後供稱，2人是同校朋友，遭詐騙集團利用充當車手，從外縣市搭火車北上取款，就在等待詐騙集團通知取款地址時，就被逮。警訊後依詐欺罪嫌及少年事件處理法把人移送士林地方法院少年法庭偵辦。警方呼籲，「假綁架」詐騙雖然老套，但時有所聞，應常與家人保持聯繫，必要時準備2種以上聯繫管道，避免因無法掌握家人行蹤而掉入詐騙陷阱，若接獲疑似詐騙電話，先保持冷靜，並撥打165「反詐騙諮詢專線」查證。,67,2015-09-02,http://udn.com/news/story/2/1161317,5,11:22:58,老梗詐騙婦人  2車手住家外遭逮
1267,北投區,"北投大地酒店 魔法書房據說，這個震撼場面，來自董事長王雪梅的夢想，一次大英博物館之旅埋下的種子；當某一天，丈夫幽幽的說，「我買了個飯店送妳。」種子就此發芽。愛的飯店添魔幻大地的員工，喜歡形容自家就是個「Love Story」。除了懂得妻子、魄贈「飯店禮」的大器與浪漫，還有王雪梅圓夢、不計成本的故事。例如圖書館。挑高4樓，打破「坪效」迷思，把最美的空間留給旅客，設計採「一窗一景」，所在不同的角落、高度，美景就不同。正中央的水晶燈，從中餐廳看過來，就像近在眼前，當陽光透過窗格，灑映出各種美妙光影，此桌求婚必勝，也是熱門的「情人桌」。在飯店大廳與書房，白天日光穿透天窗迤灑而下，形成光影幻化的寧靜世界，有人形容「夢幻般的魅力」；夜晚，華麗水晶燈亮起，氛圍頓時轉換成哈利波特的魔幻場景。光陰部落藏書閣挑高4樓、蒐羅世界各地的二手書籍達五千多冊，光是書架就有22層。取名「光陰部落」、選用二手書，是因「每本書都有時空背景」，為了還原每個時代的故事；而二手書，最能看出城市的文化。業者表示，目前五千多本書只占6~7成滿，未來會不斷增購，也進新書，代表2015的故事，預計「放滿」可達萬本。至於網友討論，為何只有1~6層是真書，業者說，都是為了安全，一來台灣地震多，再則若架長梯擔心小遊客攀爬受傷。6層以上雖是裝飾書，但成本遠超過真書，這也是王雪梅的堅持。裝飾書是原木打造、再一個個訂皮，為讓圖書館空間顯得明亮舒適，顏色偏淺，也更顯層次美，但保養維護成本也倍增。在大地借書很自由，可在任一個空間閱讀，包括餐廳、湯池，也因此，書籍的損毀率也高，不斷淘汰再進新書，也讓圖書館永保鮮意。湯與食體驗之趣酒店內房間不多，共48間客房，但有3間特色餐廳、酒窖及品酒室、20間獨立湯屋、大眾風呂、露天游泳池、水療區及芳療SPA。暖湯與美食，是另一個誘人指標。露天風呂的「北國雪景」是一大特色。大眾風呂使用北投著名的白磺泉，與日本箱根泉質相近，有「美人湯」之稱，飯店另打造飄雪氛圍，讓人彷若置身北國，全年都有細雪紛飛的幸福驚喜。三間餐廳中的「奇岩一號」，是北投稀有的川湘料理，再加上主廚特別的桌邊服務，不僅滿足味蕾，也是一場視覺饗宴。特別規畫的Cave酒窖及Bacchus品酒室，則採預約制，藏有五大酒莊的數千瓶美酒，另備專業侍酒師提供專屬服務。大地北投奇岩溫泉酒店地址：台北市北投區奇岩路一號電話：02-5551-8888網址：http://www.thegaiahotel.com/礁溪老爺 書香夜未眠最早感受到「書香」的飯店，要屬礁溪老爺酒店。它打造的「24hrs圖書館」，讓許多旅人捨不得入睡。位於宜蘭五峰旗風景區的礁溪老爺酒店，坐擁山嵐、俯瞰蘭陽美景，加上深耕在地文化、日式的細膩服務，讓它得獎連連，從國際大獎到國內各種評比，礁溪老爺始終榜上有名，除了建築、好湯、服務、美食等飯店必備元素之外，還有比別人更多的「體貼」。書，是其一。首創24小時圖書館許多人難忘，2008、2009年的金融海嘯，當時社會氛圍低迷，老爺集團執行長沈方正感受到人與人之間情感逐漸疏離，甚至迷失方向，因此開始思考，如何讓旅客與同仁重新找回自信、讓心平靜。他想起從小就好動的自己，只有在閱讀時，才能讓心安定，也從中領略許多人生道理，於是在2009年打造全台灣第一座大型圖書館，盼望藉由書本重拾閱讀美好、讓心富足。這個簡單的想法，卻創造不簡單的住房率。除了書架式的設計，讓旅人可隨手取得，臨著落地玻璃窗的「懶骨頭椅」，可隨入坐者調整、適合各種坐或躺姿，讓隨時隨地都是閱讀的最好時光；同時，史無前例提供零單據，自由心證借閱條例，凡是愛書人皆可自由取書。團隊也別出心裁設計「感性書籍」這個類別，讓旅人會心一笑、也能讀得開心。像在家般自在閱讀開放24小時、閱讀場所不限，藏書1,500本左右。借書方式：如自家般完全開放，不需借據，營造最輕鬆自然的閱讀氛圍。這處空間，就在大片落地窗景的老爺藝廊上，是旅人最愛停留駐足的空間，書籍擺放空間自然融入飯店硬體架構，不唐突、也不強調，希望旅人自然輕鬆的佐日光、品好書。書架的設計概念，是以「書籍被翻閱」的意象設計木板式層架，除提供選書時方便閱讀與放置外，也期盼旅人多翻多看。礁溪老爺酒店地址：宜蘭縣礁溪鄉大忠村五峰路69號電話：03-988-6288轉8060、8061網址：http://www.hotelroyal.com.tw/chiaohsi/遊客這麼說■有別於既定飯店金碧輝煌的裝潢，礁溪老爺是少見以書本為裝潢、以書香沐染旅人的飯店，隨手可拿的書提醒著我：「旅行正是讀書的好時光！」(人間福報／王岫)■童書豐富且選書用心，第一次到礁溪老爺度假的夜晚，也是開啟我與孩子一起讀書、沉浸書香美好的開端；到礁溪老爺最期待的就是能為孩子讀不同的床邊故事，甜蜜入睡。（房客游小姐）■特別喜歡獨立書店選書，綜觀架上書籍後，本本個性十足，深覺一晚的住宿實在不足！礁溪老爺就像是讀書會會長，每次入住後閱讀清單總是多了好幾筆，這是來到老爺最棒的收穫之一！（房客）■全家戲稱入住老爺常會成為「沙包上的馬鈴薯」，圖書館前的沙包是看書良伴，在落地窗旁灑落的自然光下，一起分享書中趣事，與一般圖書館截然不同的氛圍，令人捨不得放下書！（房客）書架大分類■獨立書店／independentbookstore 2014年老爺集團發起獨立書店小旅行活動，除邀旅人看見全台獨立書店勇敢堅韌的精神，更廣納獨立書店書籍，如宜蘭─小間書菜、stay旅人書店與舊書櫃等。■ 推薦要讀／Reader'sFavorites每年出版不可錯過的精選書，豐富生活的想像，囊括文學與非文學的推薦書籍，更規畫出關於「旅行」的各類書籍。■ 值得再讀／ClassicMasterpiece世界名著、各國文豪代表作，還有台灣與宜蘭代表作家。■花時間讀／Endless Reading計畫想要看的長篇，趁著度假，終於有時間好好靜下來讀。",68,2015-09-01,http://udn.com/news/story/7160/1152419,5,11:58:00,4層樓高大書房、24小時圖書館 在飯店閱讀畫面超魔幻
1268,北投區,台北市長柯文哲上任前喊出4年2萬戶公共住宅的政策，為此北市府今年度編列143億元預算，預計9月、10月將先推動全市8處公宅（PCM）採購招標，統包工程採購金額合計157.25億元，預計可提供4052戶公共住宅。北市副市長林欽榮今天下午與都發局長林洲民、北市聯合採購發包中心主任黃錫薰共同主持「台北市公共住宅基地新建工程委託專案管理（含監造）技術服務 (PCM) 採購說明會」，與工程顧問公司、建築師事務所等28家業者，商討公共住宅所採取的招標形式。林欽榮表示，新版PCM採購招標將有別於過去的形式，採取公私協力、公開透明的方式進行，都發局將先行公布都市設計準則，包含綠美化、基地退縮與建築材料基準等規範，讓各廠商依據準則進行專案設計與規劃。南港東明公共住宅統包工程招標辦法明天將公開閱覽，林欽榮說，後續幾案的招標方式都可以「東明」一案做為參考。而市府將派出中高階幹部作為與廠商對應的窗口，確保雙方合作無礙。除南港東明外，其餘還有4處為示範性智慧社區，分別為信義區六張犁營區A、B街廓、大同區明倫國小基地、萬華區青年營區基地、內湖區瑞光市場基地；另外4案公宅基地則為文山區華興段基地、景美女中調車場基地、南港區南港小灣基地、北投區奇岩新社區土地。都發局表示，大龍社區與市場重建工程已上網招標，10月5日截標；此外南港東明公宅統包工程明天上網公開閱覽，而總營造工程費用達194億元的廣慈博愛園區智慧社區計畫也將陸續上網。,69,2015-08-31,http://udn.com/news/story/3/1157762,5,21:25:03,北市公宅預算157億元 供4052戶
1269,北投區,柯文哲曾宣示輔選四不原則「不錄音、不錄影、不站台、不掃街」，但柯文哲團隊日前主動聯絡洪慈庸，表示有意願「陪她走行程」，柯文哲昨陪洪慈庸在台中大雅、神岡、潭子「跑」了四個小時。柯文哲和洪慈庸先去體驗釣魚樂，後來又到大雅永興宮、神岡瞻雲宮等地參拜，所到之處被群眾圍得水洩不通要簽名，因柯走得快，隨行者不斷喊「市長可以走慢一點嗎？」洪慈庸也沒跟上，工作人員必須一直把她推上前，才勉強跟上柯文哲的步伐。柯文哲稍後在洪慈庸服務處座談時說，如果不是洪慈庸，不會有廿萬大軍走上街頭，洪能冷靜面對排山倒海的壓力，「比我還厲害」、「我是她的粉絲」，說到激動處還兩度哽咽；在瞻雲宮現場時有人喊「凍蒜」，但柯沒拉起洪慈庸的手。柯文哲昨晚到龍井國小參加國民黨不分區前立委紀國棟的鄉親座談會，但全程未要鄉親支持紀國棟。地方人士解讀，紀國棟參選對手包括現任國民黨立委顏寬恒，柯與鄉親閒聊，有助提高紀國棟的能見度。柯文哲昨並旋風式走訪彰化縣和美鎮公有攤販市場，陳文彬全程陪同，柯與賣菜阿伯、阿婆輕鬆交談市場清潔費和垃圾費怎麼收、蔬菜如何運到市場出售。他說，未來會思考與台北市北投區的自耕農結合，「要和陳文彬互相交流」。,70,2015-08-31,http://udn.com/news/story/7741/1156150,5,02:57:45,輔選洪慈庸 柯文哲陪走4小時
1270,北投區,台北市長柯文哲今天參觀彰化縣和美鎮公有攤販市場參觀，所到之處，民眾熱情要求拍照、合影；柯文哲說，希望台北市成為台灣的櫥窗，他身為台北市長，他會到各地看看，把好的東西帶回台北。柯文哲與民進黨徵召立法委員選舉彰化縣第一選區參選人陳文彬同行，否認此行「不是什麼來站台」，而是希望大家關心公民議題，走向公民政治，別讓政壇總是一些熟面孔在那裡「炒來炒去」，請鄉親支持「素人」參政，。民眾熱情高喊「柯p來了」，原本擁擠的市場更為之塞車，柯文哲試吃虱目魚丸，詢問空心菜、皇宮菜等蔬菜的產地。他說，今天來看自耕小農運作方式，因為北投區還有一些自耕小農，想看看怎麼運作。他表示，彰化縣市場蔬果地產地銷，農夫自己種自己賣，推車到市場自己賣，汙染相對比較少，他也關心市場清潔費怎麼收；身為台北市長，出來看看，大家會把最好、最有趣的告訴他，帶回去看看可以怎麼操作。他一路走到和美鎮竹營里的營埔福德宮，也被粉絲包圍，熱情歡迎。彰化縣長魏明谷歡迎柯文哲到彰化縣取經，並且說彰化縣為鼓勵生育，推出疼子333，生育補助每胎最多3萬元，柯文哲露出驚訝咋舌表情，相當逗趣。,71,2015-08-30,http://udn.com/news/story/1/1154897,5,12:19:02,柯文哲訪彰 希望台北為台灣櫥窗
1271,北投區,蘇迪勒颱風已過去3周，市議員吳思瑤仍接到不少民眾陳情，指出樹木傾倒、落葉斷枝等尚未處理，又以受保護樹木爭議最大，不僅涉及民事賠償，還要先送檢修計畫書，才能進行修剪、復原。吳要求文化局，應檢討受保護樹遇緊急天災的處理流程。吳思瑤表示，「樹木保護自治條例」規定，受保護樹木須由地主自行維護，且須提供修剪計畫書，經樹保委員同意才能修剪；但實際情況往往遇到一地多主，無人願意負擔修樹責任，難以居中協調。吳思瑤批評，樹保條例缺少緊急天然災害具體措施，居民把問題報給里長和議員，文化局卻無人力處理，公園處也礙於法規無法處理，讓許多老樹搖搖欲墜。北投區桃源里老樹維護人賴先生不滿表示，該樹地主近20人，文化局有修剪補助，為何不就補助範圍修剪？還要地主大費周章找景觀公司，等樹保委員審查，若屆時補助不多，地主費用分攤又是一大問題。吳思瑤統計，這次風災有200多棵受保護樹木嚴重受損，其中56棵已解除列管，是2003年樹保條例施行以來最慘烈的一次。她批評文化局，今年7月底首次公告修剪補助，補助截止日為8月27日，很多地主風災後才知道這項補助，要找景觀公司現勘並寫計畫書送件，根本來不及。更別提北市第九屆樹保委員任期到7月31日，目前處於空窗期，沒樹保委員審查案件。文化局視察宋傳明說，風災後文化局已邀集樹木專家、學者現勘受損的保護樹木，若確認無法救治，就會解除列管，請地主移除。若可扶正或修整，也會給地主建議的範圍，讓地主可以立即處理，以免影響民眾安全，不會因沒樹保委員就擱置。至於補助申請期間太短，文化局會再討論是否涵括颱風季。,72,2015-08-28,http://udn.com/news/story/7323/1150620,5,07:42:30,1樹近20地主 受保護樹修剪難辦
1272,北投區,台北市北投區公館路85巷2弄的民宅，今天晚間八時許傳出大火，消防局派出14輛消防車及三輛救護車前往救援，疏散兩名民眾，其中一名民眾為瘖啞人士，所幸未受傷，但仍將他們送往醫院檢查，目前消防人員已將火勢撲滅。,73,2015-08-26,http://udn.com/news/story/2/1147815,5,21:08:02,北投民宅大火 疏散兩名民眾
1273,北投區,經濟部今天正式公布北北基山崩與地滑地質敏感區，除北市中正、大同、松山、萬華，北市蘆洲、三重、板橋及永和未列入，其餘雙北市及基隆全區皆有山崩與地滑地質敏感區。經濟部中央地質調查所先前曾公開展示北北基山崩與地滑地質敏感區，經蒐集各界意見及開會審核通過後，今天正式公告。根據地調所報告，台北市山崩與地滑地質敏感區面積約為18.5平方公里，占全市面積6.81%，大部分集中在台北盆地周圍山地區，包含北投區、士林區、內湖區、中山區、南港區、信義區、大安區及文山區共8個行政區。不過，中正、大同、松山、萬華等區因沒有山地地形，因此沒有山崩與地滑地質敏感區。由於新北市市境內山區較多，地調所表示，除了蘆洲、三重、板橋及永和等區未列入，其餘新北市地區皆有山崩與地滑地質敏感區分布，總計面積約188.03 平方公里，占全市面積 9.16%。基隆市因境內山地地形分布極為廣泛，山崩與地滑地質敏感區面積約為 21.83平方公里，但占比皆較雙北市多，占全市面積16.44%，大部分集中在基隆市北部及西部山坡地，包括中山區、中正區、仁愛區、信義區、安樂區、七堵區及暖暖區 7 個行政區內皆有山崩與地滑地質敏感區的分布。由於山崩與地滑地質敏感區屬第2級環境敏感地區，經濟部官員表示，上述地區屬條件發展區，並非禁建，即新開發案需提出「地質調查」與「地質安全評估」報告，交由環評、土地變更或核發建照等相關主管機關審查。官員強調，公布山崩與地滑地質敏感區只是加強調查、地質資訊揭露，不會有立即危險，但若民眾對現有設施有安全疑慮，仍可個別請專業技師進行評估。,74,2015-08-26,http://udn.com/news/story/9/1147559,5,19:13:42,經濟部公布 北北基山崩地滑敏感區
1274,北投區,各界關注北市校園安全。台北市長柯文哲今天指示，北市國小校園圍牆應設立SOP，以作為日後改建標準；北市教育局說，將秉持3原則於2個月內制訂。今年5月北投區某國小發生校園割喉案，引發各界對於校園安全的批判聲浪。柯文哲下午出席北市公共安全督導會報，會中聽取相關報告後，做上述表示。教育局副局長曾燦金會中報告表示，關於外人入侵校園部分，已經建立SOP（標準作業程序）處理，至於圍牆設計若要達一定高度（2公尺），就必須具有穿透性，且統一高度標準仍需視校方和社區意見。柯文哲指示，請教育局和北市都發局共同討論北市國小圍牆標準格式，將來若要改建時，就有標準格式可使用，並要求於2個月內進行結果報告。曾燦金會後說明，校園圍牆SOP將秉持「安全、穿透性、綠美化」等原則制定，因目前校園圍牆除高度問題待討論外，還有圍牆退縮等現行問題，由於過去都市發展局曾進行「亮麗圍籬」計畫，雙方將共同討論新SOP後再訂定。,75,2015-08-26,http://udn.com/news/story/3/1147373,5,17:46:00,北市：2個月內設制訂國小圍牆SOP
1275,北投區,國內登革熱疫情延燒，衛福部統計，至本月23日已有2360例個案，北市有36例，其中35例為境外移入個案，境外移入個案數是全台之最。北市衛生局疾管處長陳少卿表示，36起確診案例，其中1例為本土性個案，感染地在高雄市，另外35例屬境外移入，以印尼、馬來西亞等東南亞國家居多。北市昨出現最新一例境外移入確診案例。戶籍地於北投區的一名25歲女性，曾與3位同事前往印度與新加坡商務洽公，從發病日推算，感染地區可能為印度，3位同事則排除感染。患者目前仍住院治療中。陳少卿說，曾與患者接觸和同行旅遊者、同住者初估有4人，患者就醫地點與工作區域以中正、北投區為主，衛生局針對工作地點與住家環境進行消毒，也提醒民眾若出現發燒、四肢痠痛、頭痛、後眼窩痛、皮膚紅疹等症狀，應立即就醫，並主動告知旅遊史，以利早期診斷與治療。歷經蘇迪勒、天鵝颱風，各鄰里都有積水，環保、衛生局啟動滅蚊大作戰，呼籲民眾清除戶內外積水容器，避免病媒蚊滋生。陳少卿說，因應開學季，衛生局也與教育局合作，7月就展開校園病媒蚊孳生源加強清除，加強284所校園清潔、查核與輔導改善，防止病媒蚊孳生。,76,2015-08-25,http://udn.com/news/story/8504/1142580,6,02:59:45,北市登革熱個案 多為境外移入
1276,北投區,北投奇岩里長賴進利昨與市長柯文哲座談時當面陳情，丹鳳山遭建商濫墾濫伐，居民不想成為林肯大郡、小林村第二，要求市府應嚴格查核當初建照核發是否合乎規定。柯聽完相關單位報告後指示，「該怎麼辦就怎麼辦」。賴進利會後失望地說，仍是沒有結論。開發區位在丹鳳山頂，建商計畫在0.9公頃的土地上，蓋起7棟地下2層、地上5層的建築。賴進利說，丹鳳山有許多坡度都超過30％，建商的水保計畫書中，也載明丹鳳山平均坡度32％，但建商仍取得建照。建商將山溝開成施工便道，山下居民都擔心一旦大雨恐有土石流。建管處表示，該區土地使用分區原就是住宅用地，丹鳳山經專業鑑定，基地平均坡度為28％，去年該建案因臨時性防災措施沒做好，遭勒令停工。建管處昨說，因建商有變更設計，首要是要經都市設計審議委員會通過，再通過臨時性防災措施、結構外審、加強山坡地雜項審查等，最後才能向建管處申請變更設計，通過才能復工。,77,2015-08-25,http://udn.com/news/story/7323/1142573,6,07:39:10,反丹鳳山開發 北投里長陳情
1277,北投區,陳建銘說，毒害街貓的案例在北投、文山區最多，102年至今，已有22件虐待致死刑事案件，其中14件成案移送法辦，8件偵辦中，動保處應主動揪出毒貓凶手，並減緩街貓友善照護行動對社區的衝擊，才能從源頭解決。陳建銘說，動物保護法規定，使用毒物捕捉動物可處新台幣1萬5千元以上、7萬5千元以下罰鍰，故意使動物遭受傷害，致動物肢體嚴重殘缺、重要器官功能喪失或死亡，則處一年以下有期徒刑或拘役，併科新臺幣10萬元以上罰鍰，但罰則太輕，許多案件都輕判。北市刑警大隊副大隊長林志誠說，22件虐待致死案，除有毒殺事件，大多都是徒手摔死、踩死動物。至於8件偵辦中案件，大多因為找不到行為人無法成案。華心惠說，18日民眾投書媒體臉書，指北投區有街貓疑遭毒害，動保處19日至現場調查，遭毒害的街貓已火化無法檢驗死因；另士林區志工發現，路邊執行街貓友善照護方案放置的飼料被混入疑似老鼠藥的毒物，1日報案，17日化驗飼料，20日發函警察局共同偵辦，警方也調閱附近監視器偵辦。動保處表示，102年起已接獲30起犬貓毒害案件，其中20件因檢舉人沒有死亡犬貓、下毒飼料等具體證據，無法構成刑事案件。動保處呼籲，民眾若發現疑似毒害事件，應掌握人事時地物等資訊，並撥打動物救援專線（02）87913064轉5檢舉。,78,2015-08-25,http://udn.com/news/story/7320/1142570,6,03:10:25,街貓照護飼料 疑引反感遭下毒
1278,北投區,"「台北市長柯文哲口中的友善動保城市，成為流浪動物地獄」，台北市議員陳建銘今天指出，北投、天母地區街貓誤食民眾刻意放置的老鼠藥遭毒害，30案件僅8件、27%法辦。為打造友善動物城市，北市動保處執行絕育照顧計畫（Taipei Cat Care Programme,TCCP），目前在轄內146里施行，雖成功讓街貓數從2萬隻降至5000隻，但疑因設置密度過高，讓不少居民憂造成環境髒亂、反彈聲不斷，甚至有不肖民眾在飼料盆放老鼠藥，毒害街貓。日前北投區的臉書社團就有網友發文表示街貓疑遭毒害，天母區也有民眾發現飼料盆疑似被混入老鼠藥。根據動保處資料，民國102年至104年8月19日疑遭毒殺動物情形共有30件，其中因證據不足無法偵辦就有20件、佔67%，僅8件移送法辦。陳建銘指出，據了解，天母毒飼料事件曾有民眾嗆聲要殺害流浪貓，志工事後發現的確飼料量減少、貓咪隨後失蹤情形大增，但因為舉證困難，往往不了了之。陳建銘強調，向警方調閱查處虐待動物致死的案件可以發現，就算移送檢方、法院，最後多半輕判、不起訴，就如同日前台南發生「毒肉包」案件，最後因動物未死亡、涉案民眾竟獲不起訴，根本就沒有嚇阻作用，也難怪虐待動物案件層出不窮。動保處動物救援隊長華心惠呼籲，善心民眾若要餵貓狗，應已乾淨餵食法為主，且留在原處等動物們食用完畢後將容器清理乾淨，避免徒增街坊鄰居困擾。另外，民眾若有發現違反動保情形，請第一時間撥打動物救援專線02-87913064檢舉，將派員立刻前往調查、蒐證。",79,2015-08-24,http://udn.com/news/story/2/1141780,6,17:30:13,北市流浪貓遭毒殺 僅2成7案法辦
1279,北投區,北市天母地區有7月、8月兩度發現路邊執行TNR放置的飼料，疑似被下毒，市議員陳建銘質疑，動保處的街貓TCCP計畫，執行絕育照顧計畫，已在北市146里實行，但疑似設置密度太高，造成居民反彈，因此在飼料中下毒。動保處動物救援隊長華心惠說，實行計畫後，街貓數量從2萬隻降到5000隻，若有當地里長反映餵食造成環境髒亂問題，會優先處理。陳建銘說，根據統計資料，毒害街貓的案例在北投區、文山區最多，從民國102年至今，已有22件虐待致死刑事案件，其中14件成案移送法辦，8件偵辦中，但多半輕判或不起訴，動保處應該主動揪出毒貓兇手，減緩實行街貓絕育照顧計畫對社區的衝擊，才能從源頭解決問題。華心惠說，過去會有社區抱怨動保處的動保志工，隨地餵養街貓，造成環境髒亂，但其實動保處的志工餵養都會善後，是民間愛心人士餵養，沒有維護環境整潔，動保處除了持續宣導，也希望眾發現疑似毒害事件，應掌握人事時地物等資訊，撥打動物救援專線02-87913064~5檢舉。,80,2015-08-24,http://udn.com/news/story/3/1141276,6,13:25:06,動保處稱有不肖人士毒貓
1280,北投區,台北市長柯文哲今天上午在市政府與北投區里長進行市政座談。,81,2015-08-24,http://udn.com/news/story/3/1141011,6,10:54:12,柯文哲與北投區里長進行市政座談
1281,北投區,台北市公立復興高中8名高三生結束暑期課輔、前往清江圖書館生態池遊憩時，其中3名學生以雙腳踩踏烏龜，甚至自拍上傳Instagram上遭網友截圖人肉搜索、撻伐聲不斷。台北市公立復興高中8名高三生21日結束暑期課輔前往位於北投區公館路的台北市立圖書館清江分館生態池遊憩時，其中3人一時興起竟雙腳踩踏烏龜，甚至自拍多組照片上傳Instagram（社群軟體），遭網友斥責「根本白目2.0」。台灣動物緊急救援小組根據相簿連結等資料，查出貼文學生後向校方舉報。復興高中校長鄭雅芬表示，3名學生事後感到懊悔，表示「因為擔心烏龜會跑掉，才會以腳去阻擋，不過後來有放回生態池」。台北市動保處長嚴一(峰)表示，復興高中學生6日於清江圖書館後方生態池發現一隻疑似生病的烏龜、帶回家照顧後，21日8名學生一同返回放生，但發現池邊有漁網，幾名學生索性就開始「撒網捕龜」，為了拍被捕上岸的烏龜，有3名學生因此用腳踩住龜殼拍照。嚴一峯指出，學生行為可依動保法開罰新台幣1萬5000元至7萬5000元，若導致動物受傷、致死，甚至可處1年以下有期徒刑。不過，目前並未回報有烏龜死亡情事，加上學生未成年，因此僅要求8名學生上6小時兩棲爬蟲協會的生命教育課程。,82,2015-08-23,http://udn.com/news/story/2/1140059,6,20:14:46,高中生踩烏龜上傳  引網友公憤
