_id,area,content,count,date,like,link,page,title
10,中正區,不動產市場颳寒風，10月不動產處分大賽最後一棒，國產署第5批11宗國有地設定地上權招標昨(25)日開標，僅吸引兩封標單，反應冷清，而根據國產署統計，今年前4批共35宗國有地設定地上權標售，計算標脫率僅37%，昨日開標共有2宗脫標，脫標率再降至32%，脫標土地計台北市、台東縣各1宗，2宗標脫土地各一封標單，有投就得標。10月標售熱鬧上膛，卻多以流標收場，反應房市不景氣、大環境不利，建商、投資人出手意願不高。台北市標脫土地位於中正區汀洲路三段，近公館商圈、南華高中，步行可達台大校園，生活機能完善，且因師大商圈受政策限制後，人潮逐漸回流公館商圈，區域發展前景佳，標前就被看好脫標機率高，吸引1封標單投標，以權利金2.67億元標脫，溢價率約6%，得標者為金富鴻國際貿易興業股份有限公司，換算每容積坪單價約51.3萬，推估是看好公館商圈發展的潛在商業利益而出手標下。另一脫標國有地是位於台東縣台東市的乙工土地，由本上企業有限公司以金約850萬得標，溢價率0.3%，推估因事業需求而投標。而台北市中正區另1宗國有地，位置接近捷運東門站與東門市場，距離中正紀念堂也不遠，今年四月國產署以近1.63億底價招標未果，本次底價約打九折招標，仍以流標收場，分析是因該宗土地面積僅近百坪，開發規模有限，區域行情不利地上權住宅案，市場反應平平，降價策略未能奏效。新北市板橋區、桃園市桃園區、台中東勢及北屯區、高雄鳳山及左營區等共8宗土地也全以流標收場。信義全球資產經理王維宏指出，自去年以來地上權整體標脫率節節下滑，今年建商標地意願更低，總體脫標率再下降是反映整體環境，近來各項標售市場反應偏冷淡，唯有價格佳、地段優越的精華物件標脫，驗證價格合理、地點好的標的才是市場王道，近來標售市場遭冰封，國產署得拿出精華中的精華，並且合理降價才可能提高脫標率。(時報資訊),11,2015/10/27 00:00,854,http://www.chinatimes.com/realtimenews/20151027001838-260410,2,《傳產》國產署設定地上權招標冷清，僅2宗脫標
11,中正區,涉嫌於昨日持槍闖入兆豐銀行台北衡陽分行搶劫未遂的的搶匪，警方查出是住新北市三重區的林姓男子，他在警方全面追緝下，自知難逃法網，今晚約9時許，透過親友向北市少年警察隊投案，案發轄區中正一分局已派員前往押人偵辦中。35歲的林嫌有多次竊盜前科，目前無業，昨天下午2時30分許，持槍前往兆豐銀行台北衡陽分行搶劫，因遭遇保全員奮勇抵抗，在打傷保全員後，未繼續行搶即落荒而逃，旋即搭計程車逃往萬華區下車逃逸。案發後，中正一分局迅速追查出搶嫌身分，是住在新北市三重區的林姓男子，並漏夜向檢察官聲請拘票埋伏逮人，但林嫌並未返家，惟他自知已遭警方鎖定，因此於今夜透過親友向少年隊投案。由於林嫌並未攜帶作案槍枝投案，警方已漏夜押他前往三重地區找尋槍枝及犯案時的穿著衣物等證據。初步查知，林嫌因缺錢才犯案，警方將待槍枝等證物起獲後，全力偵辦並追查有無另涉他案。(中時即時)出版編輯：丁世傑,12,2015/10/27 00:00,15282,http://www.chinatimes.com/realtimenews/20151027005003-260402,2,兆豐銀行搶案 搶嫌晚間投案
12,中正區,榮民醫院將鹿滿院區焚化爐外包焚燒醫療廢棄物，深夜臭氣籠罩引爆竹崎鄉民抗議，焚化爐停運5年，鄉長王焜弘為破除復工傳言，陳情立委陳明文辦公室協調院方拆除，27日紫雲和鹿滿村長見證機具拆卸過程，興奮放鞭炮向村民宣告「毒瘤摘了」！建於80年代的焚化爐設備原只處理自家3院區醫療廢棄物，1999年發包「榮電」公司經營，榮電與民間清運公司簽約後，頻載運外縣市醫療機構廢棄物進到偏鄉焚燒，為消化超量垃圾，火爐暗夜運轉不停，排出的刺鼻臭味擾亂安眠，民眾更擔憂吸入有毒廢氣屢次陳情，也質疑為何焚化爐可對外營利？2010年飽受臭氣之苦的鄉民們趁著焚化爐許可合約到期，拉白布條抗議並向環保單位施壓，此後每逢選舉，焚化爐運轉成為候選人間相互攻訐與操作議題，去年大選鄉長王焜弘承諾一就任將想辦法拆除該焚化爐，破除入股傳言，證明自己和醫療廢棄物沒有關係。王焜弘表示，日前函文院方，醫院說102年已獲退輔會同意備查封存計畫，但礙於電器設備和指示儀器配電板未達使用年限，無法全面拆除。王因而陳情陳明文，雙方協調醫院才允諾全面撤除。鹿滿村長陳良玉和紫雲村長蕭邕表示，過去半夜接獲異味投訴就得出動監督，現在可以放下心中大石了，為昭告村民好消息，帶著鞭炮前往慶祝。高雄榮民醫院嘉義分院表示，焚化爐已逾使用年限，為順應民意依法辦理報廢，依法展開拆除作業。(中國時報),13,2015/10/28 00:00,245,http://www.chinatimes.com/newspapers/20151028000607-260107,2,焚化爐拆了 鹿滿村放鞭炮
13,中正區,搶銀行未遂！位於北市中正區衡陽路91號的兆豐銀行衡陽分行，今（26）日下午2點半左右，1名搶匪欲搶劫，持假槍敲擊警衛頭部後，未得手即逃逸，警衛傷勢目前由救護車處置。該區域屬博愛特區，台北市警局、刑警大隊就在旁邊。中正一分局偵查隊長黃水願表示，目前調閱監視器，已鎖定嫌犯特徵及搭乘的交通工具，目前正在追緝中。(集團連線報導)校正編輯：林郁文,14,2015/10/26 00:00,26189,http://www.chinatimes.com/realtimenews/20151026003323-260402,2,博愛特區兆豐銀驚傳搶案 打傷保全逃逸
14,中正區,慶祝台灣光復70周年，台灣省城隍廟25日在台北市中正區、萬華區遶境，超過2500名信眾和陣頭，沿街鑼鼓喧天、熱鬧非凡。西門町不少陸客，難得在台北市區看到神轎與陣頭，皆好奇拍照留念。10月25日是台灣光復節，也是台灣省城隍廟歲次乙未年聖誕慶典，特別舉辦「全國迎城隍在總統府博愛特區」活動。昨天遶境活動最後一天，隊伍由總統府旁廣場出發，進入西門町，經中華路、北門、忠孝西路、漢口街、重慶南路回廟。信眾及陣頭估計至少2500人。沿途經過商業區雖然昨天台北市天氣陰，但遶境所經之處俱是商業區，假日人潮加上文武陣頭熱鬧穿梭，原本就川流不息的商圈變得更加繁忙，沿街民眾設香案祭拜，更多人在神轎經過時雙手合什，向城隍爺默禱，為心中的親友祈福。在重慶南路到西門町一帶，除了在地民眾沿街祈福，還有來自大陸的自由行旅客，頻頻用手機拍照，甚至搶站到遊行隊伍中，請隨行的友人幫忙拍照，體會特有的台灣宗教氣氛。日據時代曾被毀「大陸也有這個，但台灣的好像特別熱鬧。」來自上海的張姓大學生說，大陸近年來宗教活動漸多，但她發現台灣民眾對宗教活動的參與特別虔誠，從大家到廟裡參拜的情況就看得出來，「這是中華文化的特色，一定要好好保留下來。」台灣省城隍廟最早是台北府城隍廟，建在台北撫台街，建築物毀於日據時代，神明移到松山區另行建廟；到1945年台灣光復，地方仕紳倡議重建，才在現址武昌街興建城隍廟。因當時台北市為台灣省省會，於是信徒自立為省級城隍，依神格與都城隍、府城隍同級，神明均稱威靈公，屬台灣三大城隍廟。小 靈 通城隍城隍的城原先是指城牆、隍是護城河，後引申為護城官，可溯自周朝，但周朝祭城隍只建土壇，無神像。城隍後被道教吸收為神祗，又綜合儒家思想，到明朝朱元璋分封天下城隍，定出都、府、州、縣不同級別。各地城隍是對當地有貢獻的人士，有人名，司本地的陰間人事。陽間的縣令到任，慣例要先到城隍廟參拜。台灣建省前屬福建管轄，故台灣最早的城隍是從福建分靈而來。（洪肇君）(旺報),15,2015/10/26 00:00,929,http://www.chinatimes.com/newspapers/20151026000779-260301,3,台省城隍廟遶境 陸客搶拍照
15,中正區,近年全球興起文創產業，許多藝術作品展示、活動帶動地方經濟發展，也使得各級政府相當重視文化創意產業的推動與發展。2年前，霍夫曼的黃色小鴨造成全球觀光風潮，即是相當成功的個案。事實上，文創業發展有賴中介經紀機構策畫與推動，由文化部主辦，商發院執行的「文創中介經紀國際論壇：產業邁向國際的推手」即將在10月28日一連兩天在台北舉行，讓國內文創業可更精準行銷。「文創中介經紀國際論壇」邀請韓國工藝文化設計振興院海外展覽及國際交流組負責人徐允卿與韓國螺鈿漆器博物館總監孫惠園來台分享他們將韓國文創產業國際化的策略與方法。同時也邀請小黃鴨創作家霍夫曼經紀人蔚龍藝術總經理王玉齡分享如何帶動小黃鴨的風潮。會議地點在集思交通部國際會議中心3樓（台北市中正區杭州南路一段24號），歡迎有興趣者可透過線上報名網址：http://goo.gl/forms/AZ5K4UzQQ7進行報名，或洽論壇諮詢專線（02）77074891張小姐；（02）77074889羅小姐。(工商時報),16,2015/10/26 00:00,137,http://www.chinatimes.com/newspapers/20151026000157-260208,3,文創中介經紀論壇 28日登場
16,中正區,中美在南海的爭端日漸激烈，雙方喊話不斷，是否真會擦槍走火，備受關注。作為南海主權申述國之一的我國，看來已無法置身事外，必須盡早拿出對策以維護國家利益。最近新加坡智庫對南海議題的研討有不少觀點值得參考。首先，近日傳出美國軍機可能會飛越中共所造人工島礁，美國軍艦也會進入島礁12海哩之內，這對中國看來是屬於挑戰的行為，但關鍵是美國此行為啟動的時機。如果南海一貫的航行自由或無害通過，並未因中共人工島礁的興建而改變，而中共亦不會對此作任何改變以致危害到自己航行的利益，則美國的挑戰行為就需三思，以避免成為破壞南海航行自由的始作俑者。又美中的擦槍走火只有在對等的機艦對峙下才可能發生，中共的漁政、海監、漁船等都不足以和美艦匹敵。對等機艦的對峙，應力求避免。其次，中共可能宣布南海局部為空防識別區。但因南海面積太大，爭議又太複雜，所以宣布全面實施的可能性不大，三亞軍港及東沙群島局部一帶可能先宣布。第三，美國新圍堵政策已漸形成，如今一條北自南韓、日本，南到菲律賓，甚至越南的防線，明顯又築了起來，經濟上的作為則有TPP的設計，目的都是對抗中共的強大崛起。日本修改美日安保條約，日菲海軍頻頻聯合演習，均可見端倪。作為此防線中間點的台灣，美國是不許有缺口出現的。緣此美國將提升與我方的軍事合作，但同時，對美國的南海問題政策，我們有不太能違背其意的壓力。南海問題的下一步發展將對我形成選邊站的壓力，也就是在固有的美台關係及緩和許多的兩岸關係之間作抉擇，這將是重大而嚴肅的議題。我政府多次聲明在南海問題上不與中共合作及積極願意作為和平締造者，如馬總統的南海和平倡議，都是睿智的決策。但如果要做萬全準備，當選邊壓力已無法避免時，我們宜想到誰才是我們歷史上忠誠的老友。（作者為退休大使、新加坡南洋理工大學訪問學人）(中國時報),17,2015/10/26 00:00,6655,http://www.chinatimes.com/newspapers/20151026000393-260109,3,名家觀點－南海問題下一步
17,中正區,104學年度HBL高中籃球聯賽資格賽開打，今年共有31隊報名參賽，除了上屆8強，另23隊必須從資格賽開始打起，儘管參加隊數並非史上最多，卻是近年來競爭最為激烈的一次，而台北市升學名校成功高中的投入，更讓本屆比賽話題沸騰。成功高中過去從未挑戰過HBL甲級聯賽，但根據高中體總秘書長洪瑞萌過去的執教經驗，成功曾參加過HBL尚未成立前的區中運，還打進8強，至於HBL成立後，則是破天荒首次參賽，更一舉打出3連勝，「外界很多聲音，說我們是來玩的，但我想我們已證明自己了。」隊長張浩颺的心聲，道出球員付出努力的理由。成功籃球隊陣中雖有不少過去國中時期的甲組球員，但都是以體育資優生的資格就讀，因學校沒有體育班，分在各班上課，並沒有集中管理，對課業的要求基本與一般學生無異。以本次參賽的17人為例，也是到9月確定挑戰甲組後，才開始集中訓練與住宿管理，住宿還在體育館的韻律教室，練完球也必須晚自習2小時才能休息。「球員分在各班，跟整個學校的連結更緊密，不像是疏離的隊伍，更能提升學校凝聚力。」洪瑞萌強調，球員與一般學生沒有距離，課業學習能力在同儕間相互拉抬下有望提升，而比賽更能吸引同學到場加油，成為校內盛事。本次比賽，每逢成功出賽，場邊就成為成功的「全主場」，可見一班。執教宜蘭高中15年的教練林德齊，則樂見有更多公立高中，尤其是成功這樣的升學名校投入HBL，他說：「家長逐漸開始接受自己的孩子必須要能文也能武，不再像過去只會讀書，或者只會打球。當然，社會氛圍還有待改變，只是開始。」「其次，台灣籃球若要遍地開花，必須多鼓勵成功這樣的球隊投入，這象徵基層籃球的發展更為多元化，亟具正面教育意義。」林德齊強調，台灣籃球有松山高中、南山高中這樣菁英化的球隊，但不需要每個球隊都變成松山或南山。對競技成績的渴望與獎勵可以理解，但厚植基層，還需要整個社會的氛圍去改變。對成功高中的球員而言，打不進HBL前8強，意味他們沒有體育保送資格，但他們還能透過累積的學業實力去尋找理想大學，這次他們在課業之外，選擇追逐運動員的夢想，挑戰更高層級的比賽，教練蔡君豪就說：「夢想的終點當然不是只打資格賽，但無論如何，球員曾付出的努力，與得到的成果，是超越勝負的。」(中時電子報)出版編輯：葉士弘,18,2015/10/25 00:00,2569,http://www.chinatimes.com/realtimenews/20151025002950-260403,3,HBL的「成功」效應
18,中正區,為慶祝台灣光復70周年，臺灣省城隍廟從本月23日起至25日，在台北市中正和萬華區遶境。今是活動最後一天，超過2500名信眾和陣頭，沿街鑼鼓喧天，熱鬧非凡。今年10月，是台灣光復70周年，也是臺灣省城隍廟歲次乙未年聖誕慶典，特別舉辦「全國迎城隍在總統府博愛特區」活動。從23日上午10時登場，由廟前出發，車隊遶境中正區南側古亭、公館、崁頂等區域，至下午4時回廟。24 日上午10時出發，車隊遶經忠孝東路、林森南路、金山南路、信義路、新生南路、濟南路等，至中午12時左右回鑾。25日是遶境活動最後一天，隊伍由總統府旁廣場出發，進入西門町地區，經中華路、北門、忠孝西路、漢口街、重慶南路回廟。信眾及陣頭估計至少2500人。25日的陰天，遶境所經之處是台北車站前忙碌的周邊地區，假日的人潮加上文武陣頭熱鬧穿梭，將原本就川流不息的商業區點綴得更加繁忙，沿街民眾有的設香案祭拜，更多經過的路十雙手合十，向神轎神明默禱，為心中的親友祈福。在重慶南路到西門町一帶，除了不少本地民眾沿街祈福，還有來自大陸的自由行旅客，頻頻用手機拍照，甚至還站到遊行隊中，請隨行的友人幫忙留念，體會特有的台灣宗教氣氛。「大陸也有這個，但台灣的好像特別熱鬧。」來自上海的張同學說，大陸近年來宗教活動也漸多，但她發現台灣民眾對宗教活動的參與特別虔誠，從大家到廟裡參拜的情況就看得出來，「這是中華文化的特色，一定要好好保留下來。」(旺報即時)出版編輯：陳定瑜,19,2015/10/25 00:00,321,http://www.chinatimes.com/realtimenews/20151025002839-260405,3,省城隍廟遶境 2500人參與
19,中正區,也有少數台灣人以通譯身分派往中國戰場，但日軍始終不敢讓他們參加戰鬥。由結果論來看，蔣中正的選擇顯然比汪精衛更符合整體中華民族的戰後利益。這一點，光是從中華民國、中華人民共和國先後享有聯合國5大常任理事國席次，對世界重大議題擁有否決權來看，應該不會有人提出反對意見。而且後來的歷史發展也確實證明，日本人的軍事占領，對於東方弱小民族而言，恐怕比任何一個歐洲國家的殖民統治還要殘酷。然而在當時的時空環境下，蔣中正的這項戰略選擇，確實是跌破了很多人的眼鏡。扭曲蔣委員長形象根據日裔美國學者入江昭的研究，當時的日本人對於有留日背景的蔣中正，作出這樣的選擇，確實是百思不得其解。事實上，還不是只有日本人把蔣中正與宋美齡夫婦視為「猶太資本家的走狗」，就連同一時期認可汪精衛路線的中國人，剛剛獲得日軍協助而得到「解放」的緬甸人與印尼人，甚至是在美國本土反抗白人的黑人激進派領袖，都還真的認為重慶國民政府是所謂「世界有色人種的叛徒」。儘管如此，蔣中正仍帶領著近總數2/3的中國人，也就是相當高比例的有色人種在與日軍作戰，而且還透過支持日本殖民統治下的朝鮮人爭取獨立的方式，抵銷「大東亞共榮圈」的神話。從政治與外交層面來看，蔣中正的這種做法，對誓言「解放」亞洲的日本來說，確實有相當大的政治殺傷力。所以太平洋戰爭爆發後，日本更加傾向於政治上瓦解重慶在民族主義上的正當性，作為解決「支那事變」的主要方法。這個方法，就是在宣傳上將蔣中正領導下的軍隊，也就是日軍所稱的「重慶軍」，一律形容為類似印度軍隊那樣，是受僱於英美的亞洲傭兵看待，也凸顯南京汪偽國民政府作為中國唯一合法政權的正統。接著，再將日軍在中國的主要敵人，通通轉換為8路軍與新4軍，將「支那事變」的性質，調整為支援中華民國「中央政府」圍剿共產黨叛軍的「治安作戰」。也因此，日本政府很順利地找到了足以說服老百姓的理由，繼續往在中國戰場上派駐軍隊。這種自欺欺人的宣傳，固然沒辦法改變在中國戰場上犧牲的日軍，是由「重慶軍」殲滅的事實，但是在資訊不流通的情況下，還是很普遍地為日本本土乃至於亞洲各占領區的知識分子與黎民百姓接受。這不僅無心插柳般幫助毛澤東提高了民族主義者的形象，給予了戰後中共同國民政府爭奪政權的正當性，也讓少數被派往中國執行作戰的台灣人，更加相信自己只不過在協助亞洲盟邦，抵抗共產黨的叛亂、與西方國家的侵略而已。居然日本從來都沒有對中國宣戰，而且還開宗明義的將其視為自己反抗西方帝國主義與共產黨的「盟友」，那麼台灣人當時的立場，無論是親日還是反日，都沒有把中華民國當成「敵國」的道理。儘管如此，今日有些台灣人，仍從敵視中國的角度出發，刻意強調台籍日本兵如何在戰場上將國共兩黨軍隊，視為敵人看待。有位網友寫道：「台灣人所有人當時的國籍都是日本國，與中國當然是敵對國，當兵當的是日本兵，對付的是中國人！」這個論述最大的錯誤，在於當時固然當日本兵，但對付的卻是美國大兵。事實上，哪怕是那2%為了改善生活條件而接受皇民化的台灣人，出於與大陸人擁著共同祖先、語言、文化、宗教信仰與歷史傳承的想法，對於「支那事變」大多懷抱著猶豫、甚至於消極抵制的態度。台灣總督府也出於這種考量，不鼓勵讓參加日軍的「本島人」，前往對岸與國共兩軍作戰。根據日本陸軍於1943年12月所出版之《偕行社記事》第831號記載，當日軍於1937年夏秋之交進攻上海，因遭遇國軍抵抗而陷入泥沼之際，許多台灣人的第一個反應，居然是放鞭炮慶祝。看電影時，如果畫面出現了領導中國軍民抗日的蔣委員長，也會毫不猶豫熱烈鼓掌。可見日本政府對於台灣人到了中國戰場，可能會大規模陣前倒戈的顧慮，從來不是空穴來風。戰爭末始有志願兵所以，在日本發動全面侵華戰爭後的4年內，台灣人就算前往中國戰場替日軍服務，主要也是留在後方擔任軍屬與軍伕，負責從事占領區內的農業與工業建設，乃至於物資搬運等後勤工作。另外也有少數台灣人以通譯身分派往中國戰場，但日軍始終不敢讓他們參加戰鬥。一直等到珍珠港事變爆發後的1942年1月16日，台灣總督府頒布《陸軍特別志願兵制度》以後，才有所改變。平心而論，在《陸軍特別志願兵制度》剛剛頒布之際，從軍的熱潮還一度流行在年滿17歲以上的台灣年輕人之中。據台灣總督府統計，從1942年2月1日到3月10日，就有將近43萬「本島人」提出參軍申請。有些人為了表達對建立大東亞共榮圈的嚮往，甚至提出血書，讓當時的日本人非常感動。於是到了1943年5月11日，又接著頒布了《海軍特別志願兵制度》。（待續）(旺報),20,2015/10/25 00:00,2810,http://www.chinatimes.com/newspapers/20151025000820-260306,3,兩岸史話－兩岸二戰時不是敵國
20,中正區,編者按明天是台灣光復70周年，質疑中華民國治理台灣合法性的人士，也質疑紀念抗戰乃至「光復」的正當性。理由是二戰期間台灣是日本殖民地，不該站在「敵國」立場慶祝。此一論點與史實差了十萬八千里。撇開當年赴大陸投入抗戰的台籍菁英與在台對抗皇民化的絕大多數民眾不說，恐怕那些打「大東亞戰爭」的台灣軍伕與志願兵，也沒把中國當成「敵國」看待。將「支那事變」形容為日軍協助「中華民國」中央政府、即汪精衛政權「平定叛亂」的警察行動。提起第二次世界大戰的宣戰問題，中華民國是在1941年12月9日，也就是珍珠港事變爆發後兩天，才跟在美國與英國之後，對日本宣戰的。換言之，中國雖然與日本在此之前雖然已經打了4年的仗，但是彼此之間都不承認雙方處於戰爭狀態之中。國民政府之所以遲遲沒有對日本宣戰的根本原因，是為了確保能夠繼續由保持中立的第三國，即美國或者其他西方國家，進口戰略物資，以免其對外補給線為日軍徹底切斷。侵略反成協助平叛然而，關於日本何時對中國宣戰？兩岸似乎沒有太多學者研究。因為從1931年發動九一八事變侵占東北三省開始，一直到1945年裕仁天皇宣告接受《波茨坦宣言》，向同盟國無條件投降為止，日本在長達14年期間，都沒有正式對中華民國宣戰過。所以從法理上看，中國從來就不是日本的「敵國」，自然也就不可能是台灣的「敵國」。至於日本沒有跟中國宣戰，講難聽點是因為當年作為亞洲頭號強權的日本，恐怕根本不認為中國有資格作為「敵國」。不過根據九一八事變策畫人石原莞爾提出的《最終戰爭論》，日本發動太平洋戰爭的目的，就是希望能夠作為東方民族的領袖，與西方國家的代表美國一決雌雄。從這個意義來思考，自1840年鴉片戰爭以來，不斷遭受西方列強侵略與瓜分的中國，實際上扮演的是日本「天然盟友」的角色。換言之，日軍侵華期間雖遭遇了國軍頑強抵抗，但是在外交與宣傳上，還真的是從未把中華民國視為「敵國」看待。全面抗戰打響之初，日本的北支那方面軍與中支那方面軍，就已聯合了一些前北洋政府時代的失意政客，分別於北京與南京，成立了中華民國臨時政府、維新政府兩個傀儡政權，取代堅決抗戰的國民政府，代表中國與日本建立盟友關係。然而這一舉措卻因參與組織傀儡政權者不具民族主義代表性，而宣告失敗。一直到1940年3月，身為中國國民黨副總裁的汪精衛，在日本人的支持下，於南京建立了一個同樣走孫中山先生三民主義路線，並且在青天白日滿地紅的上方，加掛了一面寫有「和平，反共，建國」三句的黃色三角布作為國旗的國民政府以後，日本才勉強在中國找到一個在民眾心中，還算是有點代表性的政權，來與自己簽署結束兩國戰事的和平條約。也就是這樣的心態驅使下，日本人始終是以「支那事變」來稱呼第二次中日戰爭。理所當然的，日軍與國軍在中國戰場上的戰鬥，並沒有《關於日本國中華民國基本關係的條約》於1940年11月30日在南京汪偽政權的簽訂而宣告結束。然而日本人至少在宣傳上，可以將「支那事變」形容為日軍協助「中華民國」中央政府、即汪精衛政權「平定叛亂」的警察行動。所以此時起，日本一律以「重慶軍」稱呼蔣中正領導下的中華民國抗日軍隊，同時也加強掃蕩占領區內活動的中共游擊隊。儘管此刻日本與蘇聯的關係逐漸走向緩和，然而中國共產黨在日軍占領區內的活動卻沒有停歇。已為「南進」作準備的日本，出於避免陷入同時與蘇聯、還有美國兩面作戰困境的考量，開始有計畫地在政治上，將延安與莫斯科進行切割。尤其是在1940年12月，由潛伏在日本南滿洲鐵道株式會社調查部上海事務所的左翼人士中西功為日軍撰寫的《支那抗戰力調查》中，更是明確將共產黨定位為破壞中日兩國盟友關係的頭號威脅。大亞洲主義沒效用隨著《日蘇中立條約》於1941年4月13日在莫斯科簽署，國民政府再也無法從蘇聯取得足以與日軍抗衡的武器，日本順勢將主要矛頭對準在東南亞統治大量殖民地的西方列強，希望激發許多國民黨人士心中的「大亞洲主義」，藉此疏導蔣中正放棄抵抗，積極參與「大東亞共榮圈」建設。然而，在日本仍然占領大片中國領土情況下，「亞洲是黃種人的亞洲」之類的種族主義口號，對蔣中正而言，顯然沒有任何吸引力。從比較美日兩國天然資源與工業生產力角度出發，蔣中正準確判斷日本沒有能力在持久戰爭中戰勝美國。所以珍珠港事變後，無論包括香港華人在內，有多少忍受列強半個到數個世紀之久殖民統治的亞洲人民，在1941年12月7日到1942年6月7日期間，對於日軍在東南亞戰場勢如破竹有多麼歡欣鼓舞，蔣中正都力排眾議地堅決與同盟國站在同一陣線。（待續）(旺報),21,2015/10/24 00:00,2390,http://www.chinatimes.com/newspapers/20151024001028-260306,3,兩岸史話－兩岸二戰時不是敵國
